tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline
400106,False,False,,90000000,"['Fantasy', 'Action', 'Thriller']","In an alternate present-day where magical creatures live among us, two L.A. cops become embroiled in a prophesied turf battle.",101831,Clubhouse Pictures,12,2017,0,
316154,False,False,,6000000,"['Drama', 'Horror', 'Science Fiction']",Arlen is sent to a fenced-off wasteland where undesirables are exiled to when she is kidnapped by a group of cannibals. She escapes and ends up on a journey to reunite a missing girl with her father.,13184,Annapurna Pictures,6,2017,180851,Don’t play with your food.
266647,False,False,,150000000,"['Fantasy', 'Adventure', 'Family', 'Action']","Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.",20478,Moving Picture Company,9,2015,128388320,Every legend has a beginning.
2119,False,False,,60000000,"['Adventure', 'Action', 'Drama']","Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",4,Paramount,6,1990,157920733,You can't outrun the thunder.
740952,False,False,,85645,['Thriller'],"Newly engaged Shelby John and Ruby Red want a fresh start after their struggles with addiction, but when Shelby discovers his beloved Ruby dead on their porch, he embarks on a vengeful killing spree of the dealers who supplied her. Armed with nothing but adrenaline and a nail gun, Shelby begins to unleash chaos on the town’s criminal underbelly, as he hunt’s down crime lord Coyote. Sheriff Church must race against the clock to put an end to Shelby's vigilante justice before the entire town descends into a bloodbath.",85562,River Bay Films,12,2022,0,Payback is dirty.
9334,False,True,116669,60000000,"['Action', 'Adventure', 'Fantasy', 'Drama']","In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world.",33,Universal Pictures,4,2002,165333180,Warrior. Legend. King.
1051,False,True,155474,1800000,"['Action', 'Crime', 'Thriller']",Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,646,D'Antoni Productions,10,1971,41200000,Doyle is bad news—but a good cop.
297708,False,True,102322,0,"['Mystery', 'Action', 'Crime']",The continuation of the Sherlock Holmes story,174,Warner Bros. Pictures,,,0,
9595,False,True,52988,26000000,"['Action', 'Comedy', 'War']","The gang that created Airplane and The Naked Gun sets its sights on Top Gun in this often hilarious spoof starring Charlie Sheen, who previously only inspired laughs with his personal life. He plays Topper Harley, a fighter pilot with an ax to grind: clearing the family name. He gets involved in a relationship with Valerie Golino, a woman with an unusually talented stomach. But his mission is to avenge his father. Lloyd Bridges, late in his career, revealed an aptitude for this kind of silliness, here as a commander who is both incredibly dim and delightfully accident prone. Directed by Jim Abrahams, the film makes fun of a variety of other films as well, from Dances with Wolves to The Fabulous Baker Boys. It was so successful that they all returned in the sequel, Hot Shots! Part Deux.",25,20th Century Fox,7,1991,181096164,The mother of all movies.
420821,False,False,,70000000,"['Animation', 'Family', 'Comedy', 'Adventure', 'Mystery']","Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",2,Walt Disney Pictures,5,2022,623190,It's not a reboot. It's a comeback.
12113,False,False,,70000000,"['Action', 'Drama', 'Thriller']","The CIA’s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency’s man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky – a satellite link – watches Ferris.  At the other end of that real-time link is the CIA’s Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival.",1645,Scott Free Productions,10,2008,113280098,Trust no one. Deceive everyone.
34544,False,False,,110000000,"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']","A group of Iraq War veterans goes on the run from U.S. military forces while they try to clear their names after being framed for a crime they didn't commit. Along the way, Col. Hannibal Smith, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck help out various people they encounter.",10908,Phoenix Film Partners,6,2010,177238796,There is no plan B.
47933,False,True,304378,165000000,"['Action', 'Adventure', 'Science Fiction']","We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",25,20th Century Fox,6,2016,389681935,We had twenty years to prepare. So did they.
9312,False,True,9818,18000000,"['Action', 'Fantasy']","For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.",12,New Line Cinema,8,1995,122195920,Nothing in this world has prepared you for this.
628878,False,False,,0,"['Thriller', 'Action']","An ex-marine is hired by a defense contractor to travel to Panama to complete an arms deal. In the process he becomes involved with the U.S. invasion of Panama, and learns an important lesson about the true nature of political power.",75355,Yale Productions,3,2022,0,The revolution is heating up.
332567,False,False,,17000000,"['Horror', 'Drama', 'Thriller']","When Nancy is surfing on a secluded beach, she finds herself on the feeding ground of a great white shark. Though she is stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of Nancy's ingenuity, resourcefulness, and fortitude.",5,Columbia Pictures,6,2016,119100000,What was once in the deep is now in the shallows.
4327,False,True,86029,92000000,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']","The captivating crime-fighting trio who are masters of disguise, espionage and martial arts are back! When a devious mastermind embroils them in a plot to destroy individual privacy, the Angels, aided by their loyal sidekick Bosley, set out to bring down the bad guys. But when a terrible secret is revealed, it makes the Angels targets for assassination.",5,Columbia Pictures,11,2000,264100000,Get some action.
876969,False,False,,0,"['Action', 'Adventure', 'Thriller']","In this world of contract killers, Morgan Gaines is the best of the best. When Morgan is hired to kill six people around the world, he soon discovers all the targets are also assassins unknowingly hired to kill each other.",100121,Film Bridge International,2,2023,188292,Kill or be killed.
898789,False,False,,0,"['Action', 'Comedy', 'Crime']",,431,The Donners' Company,,,0,
8456,False,True,96676,20000000,"['Drama', 'Action']","Jake, full of anger after his father's death, is just starting to find a place for himself at his new Orlando high school - until Ryan, head of an underground MMA fight club, picks Jake out as a prime opponent. After being trounced by Ryan in front of the entire school, Jake begins training under the firm, moral guidance of a MMA master, where he learns how to fight... and how to avoid a fight. But it becomes obvious that a rematch will be inevitable if Jake wants to stop Ryan and his bullying, once and for all.",491,Summit Entertainment,3,2008,41627431,Win or lose... Everyone has their fight.
4108,False,True,9518,21000000,"['Action', 'Crime', 'Thriller']","Former Special Forces officer Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",356,TF1 Films Production,10,2002,43900000,Rules are made to be broken.
