tmdb_id,adult,belongs_to_collection,collection_id,budget,genres,overview,production_company_id,production_company_name,release_month,release_year,revenue,tagline,director,actor_0_name,actor_0_id,actor_0_gender,actor_1_name,actor_1_id,actor_1_gender,actor_2_name,actor_2_id,actor_2_gender,actor_3_name,actor_3_id,actor_3_gender,actor_4_name,actor_4_id,actor_4_gender
292830,False,False,,33000000,"['Science Fiction', 'Horror']","People attend their first halt in a newly opened lodge in deep forest, but something is waiting for them.",3522,T-Series,9,2014,42000000,,Vikram Bhatt,Bipasha Basu,85035,1,Mukul Dev,227326,2,Imran Abbas,1254503,2,Deepraj Rana,1246538,2,Bikramjeet Kanwarpal,566793,2
449510,False,False,,3851785,"['Action', 'Romance', 'Comedy']","Machine depicts the story of racing enthusiasts , who meet each other under mysterious circumstances. As their bond becomes stronger, they eventually fall in love. However, new things begin to unfold, which change their lives forever",88339,Abbas Mustan Films Production,3,2017,500732,,Mustan Alibhai Burmawalla,Mustafa Burmawala,1785864,0,Kiara Advani,1340978,1,Rishabh Arora,1785863,0,Shabbir Burmawala,1785866,0,Carla Dennis,1785867,0
89584,False,False,,2581561,"['Adventure', 'Drama', 'Action', 'War']","After the death of his father Murat II, Mehmet II ascends to the Ottoman throne. After braving internal and external enemies, he decides to complete what he was destined to do: Conquer Constantinople.",58719,MEDYAPIM,2,2012,9001826,The fall of an empire will be the rise of another.,Faruk Aksoy,Devrim Evin,3233230,2,İbrahim Çelikkol,937348,2,Dilek Serbest,937349,1,Cengiz Coşkun,1258599,2,Recep Aktuğ,938633,2
37460,False,False,,4200000,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance', 'Thriller']","A bandit leader kidnaps the wife of the policeman who killed his sister, but later falls in love with her.",3118,Madras Talkies,6,2010,4000000,"Not just a story, a world.",Santosh Sivan,Abhishek Bachchan,35793,2,Aishwarya Rai Bachchan,87773,1,Vikram,93191,2,Govinda,97546,2,Ravi Kishan,85882,2
575075,False,False,,4065470,"['Action', 'Crime', 'Drama']","Fifteen years ago Andrey graduated from a Secret Service school under the guidance of his father, that trained teenagers to be agents for the Foreign Intelligence Service. When this experimental school is closed, he settles in Europe and cuts ties with Russia. One day his father who was believed to be dead calls him to warn him that some security forces want Andrey dead so he must run and hide. While on the run Andrey finds Masha, his ex-classmate from the Secret Service school. He faces love and betrayal and learns the real scale of the ruthless spy game that he was dragged into against his will.",124665,Kargo Film,9,2019,2889720,,Karen Oganesyan,Alexander Petrov,1631759,2,Svetlana Khodchenkova,94064,1,Vladimir Mashkov,86151,2,Marina Petrenko,118330,1,Konstantin Lavronenko,68517,2
442405,False,False,,1900000,"['Action', 'War', 'Thriller', 'History']",India’s first underwater war film tries to decode the mystery behind the sinking of Pakistani submarine PNS Ghazi during the Indo-Pak war of 1971.,45098,Matinee Entertainment,2,2017,4300000,The War You Don't Know About,,Kay Kay Menon,86020,2,Rana Daggubati,215910,2,Atul Kulkarni,53676,2,Taapsee Pannu,550167,1,Amitabh Bachchan,35780,2
320295,False,False,,5100000,"['Action', 'Mystery', 'Drama']","Byomkesh, fresh out of college, agrees to investigate the disappearance of Bhuvan, a chemist. Assisted by Bhuvan's son Ajit, Byomkesh links the case to a larger conspiracy that will unsettle Calcutta.",90793,Dibakar Banerjee Productions,4,2015,5200000,1943 Calcutta... a war... a mystery... and a detective...,Dibakar Banerjee,Sushant Singh Rajput,1192902,2,Anand Tiwari,86884,2,Neeraj Kabi,1285549,2,Swastika Mukherjee,1144344,1,Meiyang Chang,119827,2
158426,False,False,,7700000,"['Action', 'Thriller', 'Romance']",Deceit and betrayal rise to the surface after newlyweds survive a deadly car accident in the Moroccan desert.,6877,Grive Productions,1,2013,467282,Their lives will never be the same.,Luc Besson,Roschdy Zem,20442,2,Jaimie Alexander,59817,1,Frank Grillo,81685,2,Marie-Josée Croze,8791,1,Moussa Maaskri,20532,2
361159,False,False,,1181389,"['Horror', 'Action']","A team of highly skilled Navy SEALS find themselves embarking on the battle of their lives when they come face-to-face with the undead. After a deadly outbreak occurs in New Orleans, the SEALS must fight for their lives, and the city, against an army of zombies.",63993,Throne Productions,10,2015,56191,,Joe Kirkpatrick,Ed Quinn,53922,2,Michael Dudikoff,21259,2,Rick Fox,119870,2,Chad Lail,1513914,2,Molly Hagan,58045,1
20278,False,False,,500000,"['Comedy', 'Adventure']","When bookseller Buzz cons Diana into thinking that his friend Stanley knows all there is to know about Africa, they are abducted and ordered to lead Diana and her henchmen to an African tribe in search of a fortune in jewels.",74013,Huntington Hartford Productions,5,1949,1500000,"A Zany, Hilarious Romp!",Charles Barton,Bud Abbott,30111,2,Lou Costello,29642,2,Clyde Beatty,85862,2,Frank Buck,85863,2,Buddy Baer,83468,2
182954,False,False,,5393500,"['Action', 'Drama']",A young man and his lookalike team up to fight injustice and settle their personal scores with the evildoers.,102132,Universal Media,1,2013,8552550,The Leader,V. V. Vinayak,Ram Charan,147023,2,Kajal Agarwal,113809,1,Amala Paul,223164,1,Pradeep Ram Singh Rawat,584887,2,Brahmanandam,113810,2
385722,False,False,,15000000,"['Family', 'Animation']","Lowly theme park mechanic Sam dreams about his childhood sweetheart Sue. With the mistaken belief that only a bling ring can win the girl of his dreams, Sam plans the most perfect night to propose to his one true love. But when super villain Oscar shows up with his own evil ring that could destroy the city, Sam’s plans are thrown into utter disarray. Mistaking each other’s rings for their own, Sam teams up with his robot super heroes to track down his engagement ring and save the city… learning that it’s not about the size of the bling, but the size of your heart.",4439,Digiart Productions,5,2016,1404291,Prepare to engage,Kyung Ho Lee,Taylor Kitsch,60900,2,Jennette McCurdy,133979,1,Rena Strober,1484494,1,Carla Gugino,17832,1,James Woods,4512,2
24293,False,False,,9000000,"['Action', 'Drama', 'Fantasy']","Follow the infamous ninja bandit named Ishikawa Goemon (Yosuke Eguchi) in an epic story. One night while looting treasure from Nanban (Southern Barbarians), Goemon finds a mysterious box hidden inside a secret grave. A forgotten relic from the past containing untold powers.",4872,Kinoshita Management,3,2009,16000000,,Kazuaki Kiriya,Yosuke Eguchi,55784,2,Ryoko Hirosue,21658,1,Takao Osawa,45999,2,Jun Kaname,151027,2,Mikijiro Hira,118408,2
100542,False,False,,15600000,['Adventure'],A warrior fleeing the violence of his past must take up the sword and risk everything to face a god of incalculable power.,15205,KRU Studios,9,2013,747872,Live by the Sword.,,Dominic Purcell,10862,2,Natassia Malthe,21430,1,Craig Fairbrass,51799,2,Conan Stevens,127453,0,Jesse Moss,59926,2
38637,False,False,,3000000,"['Drama', 'Romance']","A son deals with the death of his father and examines how their relationship influences him through growing up, romance, tragedy and adventure.",45669,Aascar Film Pvt. Ltd,11,2008,14000000,,Gautham Vasudev Menon,Suriya,85720,2,Simran,141705,1,Divya Spandana,237654,1,Sameera Reddy,85041,1,Deepa Narendra,1423904,0
496681,False,True,1170349,3082000,"['Adventure', 'Action', 'Thriller']","Anna, an Italian woman, approaches Shankar, an explorer, to accompany her in search of the golden city of El Dorado. He accepts the offer and sets out on an adventure through the Amazon.",12877,SVF Entertainment,12,2017,7082000,,Kamaleswar Mukherjee,Dev,1020621,2,David James,2203113,0,Laboni Sarkar,1280371,1,Tamal Ray Chowdhury,1735837,2,Svetlana Gulakova,2029628,0
381902,False,True,392206,68490000,"['Action', 'Adventure', 'Fantasy']","Taking place 500 years after the Havoc in Heaven, the Tang Priest is appointed by Buddha to go to the West to fetch the sacred scriptures, only to accidentally free the Monkey King. With Lady White aiming to break up the team assembled to defeat her, the Monkey King must fight in order to save his world!",9175,Filmko Pictures,1,2016,193677158,,Soi Cheang,Aaron Kwok,21908,2,Gong Li,643,1,William Feng,936431,2,Xiao Shenyang,131513,2,Him Law,237032,2
37748,False,False,,4380750,"['Comedy', 'Action', 'Western']","Almería, Tabernas desert, Spain, 2002. Texas Hollywood is a dilapidated and dusty town where Western movies have not been shot for decades. Julián Torralba and his partners, veteran film stuntmen, survive there, recreating pathetic action scenes for the pleasure of the few foreign tourists who visit the isolated region.",11499,Alan Young Pictures,10,2002,1947000,Let the battle begin…,Álex de la Iglesia,Sancho Gracia,7352,2,Ángel de Andrés López,35353,2,Carmen Maura,2744,1,Eusebio Poncela,34629,2,Luis Castro,2999087,0
54456,False,False,,5200000,"['Action', 'Adventure', 'Crime']","After inspector Dev stirs the reign of Veeraiya, a tribal outlaw, the latter responds by kidnapping his wife, Ragini. While she tries to escape from him, Dev fights many resistances to find her.",3118,Madras Talkies,6,2010,9700000,"Ten Heads, Ten Minds, A Hundred Voices, One Man",Santosh Sivan,Vikram,93191,2,Aishwarya Rai Bachchan,87773,1,Prithviraj Sukumaran,117690,2,Karthik Muthuraman,303927,2,Prabhu,85722,2
287767,False,True,736592,2121476,"['Action', 'Crime', 'Drama', 'Thriller']",A Mumbai police officer's search for a missing teenage girl leads her to the depraved world of child trafficking. What follows is a cat-and-mouse game between the officer and a ruthless mafia kingpin.,1569,Yash Raj Films,8,2014,7557761,,Pradeep Sarkar,Rani Mukerji,35776,1,Tahir Raj Bhasin,1714229,2,Jisshu Sengupta,545144,2,Sanjay Taneja,1355251,0,Mona Ambegaonkar,1001205,1
513285,False,False,,250000,"['Adventure', 'Mystery', 'Romance', 'Thriller']","Private eye Roland Drake cracks cases and romances femme fatales in 1940's Los Angeles while corrupt cop Det Barry Tate rules the city. A tale told in the classic style of film noir. Drake has fallen on hard times in a harsh world. He has been evicted from his office and disgraced by a missing persons case. Ruined in the public eye and with the police. it seems like it's all over for Roland Drake. Then, redemption walks in - with curves. The owner of those curves is a sexy, dark haired beauty named Katherine Montemar. She wants his help. The chemistry is immediate and her concern for the disappearance of her family members pulls him into her case - and into bed.",102420,Lumen Actus,4,2018,679000,"Passion, Murder, and Betrayal. Just Another Day at the Office.",,Vernon Wells,26491,2,Tom Konkle,81581,2,Brittney Powell,95939,1,Steve Tom,58512,2,David Beeler,1201068,2
29610,False,False,,6500000,"['Action', 'Comedy', 'Science Fiction']","When he accidentally takes possession of a top-secret invisibility potion while en route to his wedding, government bureaucrat Sam Cooper finds himself engulfed in a madcap free-for-all as Russians and other bad guys try to get the substance. To elude the Reds, his own State Department bosses and his livid fiancée, Cooper takes the vanishing juice himself—which only makes matters worse.",4,Paramount,8,1983,2443487,"Being invisible gets you into spy rings, diplomatic circles, and the girls' locker room.",Bruce Malmuth,Steve Guttenberg,26472,2,Lisa Langlois,28246,1,Jeffrey Tambor,4175,2,Art Hindle,41256,2,Morgan Hart,104336,1
160242,False,False,,520000,"['Action', 'Crime']","A street hustler, who has spent several years in and out of prison, decides to reform his life, as he teaches street kids to stay away from crime, but has trouble maintaining these ideals in his own life.",4470,United Producers,11,1995,2100000,,Rajiv Mehra,Shah Rukh Khan,35742,2,Juhi Chawla Mehta,35810,1,Pankaj Kapur,87549,2,Puneet Issar,110144,2,Gulshan Grover,42208,2
14351,False,False,,5800000,"['Action', 'Adventure', 'Drama']","The clock strikes midnight, money changes hands, the crowd is on their feet, and the court is alive with fast-paced razzle-dazzle basketball. These players don't play for a school or a pro team. They play for the street and it's underground...way underground.",2894,360 Pictures,9,2006,7000000,Play by your own rules.,Regina Gordon,Anthony Mackie,53650,2,Marcello Thedford,59300,2,Allen Payne,32486,2,Wesley Jonathan,76667,2,Wayne Brady,76669,2
31162,False,False,,10000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller', 'Drama']","Black Lightning is a Russian superhero film about a Moscow University student who discovers that his otherwise unremarkable car can fly. After his father is attacked, he decides to use the car to fight crime and becomes the city's defender against an evil millionaire.",1038,Bazelevs Production,12,2009,21500000,,Dmitry Kiselev,Grigoriy Dobrygin,107722,2,Ekaterina Vilkova,107727,1,Ivan Zhidkov,96311,2,Viktor Verzhbitskiy,29832,2,Yekaterina Vasilyeva,99289,1
16124,False,False,,300000,"['Adventure', 'Comedy']","Gerry hires a car in Kaitaia with a stolen licence and travels to Invercargill with John, whose wife has just left him. The ultimate New Zealand road trip adventure.",94198,Pork Pie Productions,2,1981,1400000,,Geoff Murphy,Tony Barry,76188,2,Kelly Johnson,79393,2,Claire Oberman,79394,1,Shirley Gruar,79395,0,Bruno Lawrence,64091,2
20787,False,True,423877,300000,"['Science Fiction', 'Action', 'Adventure', 'Fantasy']","Two space cadets crash-land on a desert planet, where an evil wizard seeks the ultimate power to take over the world. Although the movie borrows some background footage from Star Wars, the plot is mostly unrelated.",99390,Anıt  Film,11,1982,29934,,Çetin İnanç,Cüneyt Arkın,550947,2,Aytekin Akkaya,1015993,2,Hikmet Taşdemir,1127954,2,Necla Fide,1598624,1,Füsun Uçar,1147560,0
58699,False,False,,17000,"['Action', 'Drama', 'Romance']","Two friends spend all their free time building flame-throwers and weapons of mass destruction in hopes that a global apocalypse will occur and clear the runway for their imaginary gang ""Mother Medusa"".",7313,Coatwolf Productions,4,2011,101236,A love story with apocalyptic stakes.,Vincent Grashaw,Evan Glodell,228274,2,Jessie Wiseman,228276,1,Tyler Dawson,228277,2,Rebekah Brandes,113001,1,Vincent Grashaw,1033719,2
13334,False,False,,20000000,"['Fantasy', 'Adventure', 'Action']","He was doomed to die, but managed to survive, and now his mission is to revenge for the annihilation of his tribe. He is the great warrior who calls himself Volkodav, and is the last man from the tribe of Serie Psi (Grey Hounds). After escaping certain death, Volkodaw — accompanied by Neletuchaya Mysh — is on a mission to kill Ludoed who is responsible to what happened to Serie Psi.",3419,Central Partnership,12,2006,21573338,,Yuriy Moroz,Aleksandr Bukharov,93534,2,Oksana Akinshina,77667,1,Igor Petrenko,93536,2,Anatoliy Belyy,93540,2,Juozas Budraitis,93543,2
392344,False,False,,7400000,"['Romance', 'Drama', 'Action']","An artist wishes to marry her childhood sweetheart and settle into family life. However, her boyfriend, who is a genius mathematician is afraid of commitment and breaks up with her just ahead of their wedding. What will the future hold in store for them?",2934,Excel Entertainment,9,2016,9100000,,Nitya Mehra,Sidharth Malhotra,1108117,2,Katrina Kaif,81869,1,Hussina Raja,1389818,1,Zack Eisaku Niizato,1679245,2,Taha Shah Badussha,237716,2
69389,False,False,,500000,"['Action', 'Romance']","Shiva, a CBI officer, goes undercover as a student to hunt down a terrorist, John Chinnappa. However, the daughter of a crime witness, Pooja, has become John's next target and Shiva must protect her.",7143,Ayngaran International,10,2008,500000,Expect the unexpected,,Ajith Kumar,148360,2,Nayanthara,91548,1,Navdeep,113808,2,Pia Bajpiee,237644,1,Jayaram,141704,2
25867,False,False,,8000000,"['Action', 'Comedy', 'Crime']",Two down on their luck men tries to kidnap a wealthy businesswoman's dog to demand a hefty ransom from her.  But things go haywire when the dog goes missing.,3939,Venus Records & Tapes,11,2009,9000000,,Priyadarshan,Akshay Kumar,35070,2,Katrina Kaif,81869,1,Suniel Shetty,85730,2,Paresh Rawal,85033,2,Sameera Reddy,85041,1
326011,False,False,,10000000,"['War', 'Action', 'Drama', 'History']","Russia, 1917, WWI. This is the story of the 1st Russian Women's Battalion of Death, formed as part of an ill-conceived propaganda ploy by the Russian Provisional Government in late May of 1917.",3451,Art Pictures Studio,2,2015,7547762,First. Women's. Immortal.,Dmitry Meskhiev,Mariya Aronova,558035,1,Mariya Kozhevnikova,581282,1,Irina Rakhmanova,499431,1,Marat Basharov,107153,2,Evgeniy Dyatlov,1257061,2
364615,False,False,,4000000,"['Drama', 'Crime', 'Thriller']","Toro (Spanish for ""Bull"") is a young con man and the right hand of Romano, a powerful mob boss in Torremolinos, Málaga (Andalusia, south to Spain). After Toro decides to leave Romano to get a life free of crime, his last sting fails, resulting one of his brothers dead and he sent to jail. Five years later, Romano realizes that López, Toro's older brother, is robbing him money from his tourism business and he orders to kidnap Diana, López's little daughter, until this one get back the money. Without options, López visits Toro, now a touristic driver with the third grade prison close to get the parole, who only wants to be free to marry his girlfriend Estrella. When Toro accepts to help López and both meet Romano looking for a solution, Toro ends attacking Romano's men and fleeing with Diana, trying to escape from Romano's revenge. But Romano starts a ruthless searching for they three, meanwhile Toro counts the hours to back the prison according to the third grade...",29566,Atresmedia,4,2016,1903083,,Kike Maíllo,Mario Casas,82700,2,Luis Tosar,16867,2,José Sacristán,105217,2,Ingrid García Jonsson,1223239,1,Nya de la Rubia,1506916,1
174645,False,False,,15000000,"['Action', 'Crime', 'Drama', 'Thriller']",An American in Indonesia teams up with a Muslim cop to track down a terrorist.,13498,Margate House Films,3,2013,1061,,Conor Allyn,Kellan Lutz,34502,2,Mickey Rourke,2295,2,Ario Bayu,235425,2,Tio Pakusadewo,1155281,2,Atiqah Hasiholan,1157592,1
401285,False,False,,19700000,"['Adventure', 'Comedy', 'Mystery', 'Romance']",A gifted teenage detective searches for his missing father with his ladylove assistant.,91484,Picture Shuru Productions,7,2017,12500000,,Anurag Basu,Ranbir Kapoor,85034,2,Katrina Kaif,81869,1,Sayani Gupta,1421861,1,Saswata Chatterjee,1093644,2,Saurabh Shukla,76789,2
53129,False,True,93446,4000000,"['Mystery', 'Adventure', 'Action', 'Drama', 'History']","The film is based on the second book from the Adventures of Erast Petrovich Fandorin series of novels written by the Russian author Boris Akunin. The film takes place in 1877 during the Russian-Turkish war. Erast Fandorin has just escaped from Turkish prison and is trying to get on the Russian side as soon as possible to give important information about the upcoming attack of the enemy. On his way he meets Varvara Suvorova, a young lady who is going to see her fiancée - a soldier of the Russian army. Erast also knows that there is a spy somewhere in the Russian army, everyone is under suspicion.",3467,Studio Trite,2,2005,18520000,,Nikita Mikhalkov,Egor Beroev,109058,2,Olga Krasko,237571,1,Marat Basharov,107153,2,Vladimir Ilin,240563,2,Dmitriy Pevtsov,86956,2
16911,False,True,350836,36500000,"['Science Fiction', 'Adventure']","On the threshold of 22nd century, furrowing the space, protagonist from the Free Search Group makes emergency landing on an unknown planet where he must stay. People who are living on this planet have remained at the stone level of the 20th century, with its social problems, miserable ecology and shaky world..",22691,Telekanal STS,12,2008,21834845,Dark Planet (2009),Artyom Aksenenko,Vasily Stepanov,80996,2,Pyotr Fyodorov,80997,2,Yuliya Snigir,80998,1,Fyodor Bondarchuk,80999,2,Sergey Garmash,81000,2
